,Timestamp,Marker
78,2073.70145,Target A End
79,2073.747650999,Goal A Start
80,2074.419667,Goal A End
81,2074.570870499,Target B Start
82,2074.785075499,Target B End
83,2074.839676999,Goal B Start
84,2075.608294999,Goal B End
85,2075.751098499,Target C Start
86,2076.145907499,Target C End
87,2076.486116,Goal C Start
88,2077.040528999,Goal C End
89,2077.2883345,Target D Start
90,2077.594941999,Target D End
91,2077.947750499,Goal D Start
92,2078.401361,Goal D End
93,2078.5021635,Target A Start
94,2078.901173,Target A End
95,2078.947374,Goal A Start
96,2079.619389999,Goal A End
97,2079.699191499,Target B Start
98,2080.0478,Target B End
99,2080.442609499,Goal B Start
100,2080.8290185,Goal B End
101,2080.992822,Target C Start
102,2081.307829999,Target C End
103,2081.4128325,Goal C Start
104,2082.122648999,Goal C End
105,2082.328453999,Target D Start
106,2082.689662499,Target D End
107,2082.929067999,Goal D Start
108,2083.781688,Goal D End
109,2083.995893499,Target A Start
110,2084.302500499,Target A End
111,2084.567106999,Goal A Start
112,2085.1887215,Goal A End
113,2085.2391225,Target B Start
114,2085.499528999,Target B End
115,2085.810336,Goal B Start
116,2086.776358999,Goal B End
117,2088.330396,Target D Start
118,2088.725204999,Target D End
119,2088.960410499,Goal D Start
120,2089.4644225,Goal D End
121,2089.5400245,Target A Start
122,2090.010435499,Target A End
123,2090.102837499,Goal A Start
124,2090.695051499,Goal A End
125,2092.060084,Target C Start
126,2092.375090999,Target C End
127,2092.446493,Goal C Start
128,2093.240311499,Goal C End
129,2093.462916999,Target D Start
130,2093.7359235,Target D End
131,2093.975328999,Goal D Start
132,2094.689346,Goal D End
133,2094.86995,Target A Start
134,2095.252159499,Target A End
135,2095.310960499,Goal A Start
136,2095.928374999,Goal A End
137,2097.301451,Target C Start
138,2097.4904575,Target C End
139,2097.5828605,Goal C Start
140,2099.561125,Goal C End
141,2101.5141885,Target A Start
142,2101.837598999,Target A End
143,2101.936495999,Goal A Start
144,2102.870832999,Goal A End
145,2103.085039499,Target B Start
146,2103.198443499,Target B End
147,2103.282446499,Goal B Start
148,2104.030070499,Goal B End
149,2104.2064765,Target C Start
150,2104.4962855,Target C End
151,2104.588688499,Goal C Start
152,2105.3825145,Goal C End
153,2105.634523,Target D Start
154,2105.9075315,Target D End
155,2106.033535999,Goal D Start
156,2106.730758499,Goal D End
157,2107.007967499,Target A Start
158,2107.121371499,Target A End
159,2107.180173499,Goal A Start
160,2107.898396499,Goal A End
161,2107.961398999,Target B Start
162,2108.280608999,Target B End
163,2108.564096,Goal B Start
164,2109.183638499,Goal B End
165,2110.804891499,Target D Start
166,2111.254305999,Target D End
167,2111.37611,Goal D Start
168,2111.98513,Goal D End
169,2112.123734499,Target A Start
170,2112.321141,Target A End
171,2112.400943499,Goal A Start
172,2113.030964,Goal A End
173,2113.089766,Target B Start
174,2113.4173765,Target B End
175,2113.488779,Goal B Start
176,2114.358207,Goal B End
177,2114.480011499,Target C Start
178,2114.7656205,Target C End
179,2115.181434,Goal C Start
180,2115.849255999,Goal C End
181,2118.491141999,Target B Start
182,2118.6339465,Target B End
183,2118.705348999,Goal B Start
184,2119.507575,Goal B End
185,2119.713381999,Target C Start
186,2120.049393,Target C End
187,2120.223296,Goal C Start
188,2120.923021499,Goal C End
189,2121.103627,Target D Start
190,2121.418637499,Target D End
191,2121.548841499,Goal D Start
192,2122.42247,Goal D End
193,2122.607276,Experiment End
