,Timestamp,Marker
120,8552.1214325,Goal B End
121,8552.180235499,Target C Start
122,8552.625463,Target C End
123,8552.726268999,Goal C Start
124,8553.2807035,Goal C End
125,8553.3353065,Target D Start
126,8553.746931499,Target D End
127,8553.944343999,Goal D Start
128,8554.322367,Goal D End
129,8554.389570999,Target A Start
130,8554.8263975,Target A End
131,8554.8768005,Goal A Start
132,8555.347229499,Goal A End
133,8555.389231999,Target B Start
134,8555.792456499,Target B End
135,8555.834459499,Goal B Start
136,8556.733314,Goal B End
137,8556.7837175,Target C Start
138,8557.15334,Target C End
139,8557.296149,Goal C Start
140,8557.909385999,Goal C End
141,8557.968189999,Target D Start
142,8558.396615999,Target D End
143,8558.724236,Goal D Start
144,8559.211466,Goal D End
145,8559.2702695,Target A Start
146,8559.732298,Target A End
147,8559.782701,Goal A Start
148,8560.370737,Goal A End
149,8560.408539,Target B Start
150,8560.891568999,Target B End
151,8560.941972,Goal B Start
152,8561.5048065,Goal B End
153,8561.542608499,Target C Start
154,8561.966834999,Target C End
155,8562.0928425,Goal C Start
156,8563.20171,Goal C End
157,8565.293438,Target B Start
158,8565.763866999,Target B End
159,8565.852072499,Goal B Start
160,8566.377104499,Goal B End
161,8566.440108499,Target C Start
162,8566.8181315,Target C End
163,8566.923138,Goal C Start
164,8567.4397695,Goal C End
165,8567.506973499,Target D Start
166,8567.960907,Target D End
167,8568.145413,Goal D Start
168,8568.628442499,Goal D End
169,8568.699846999,Target A Start
170,8569.056868499,Target A End
171,8569.1072715,Goal A Start
172,8569.502095499,Goal A End
173,8569.5566995,Target B Start
174,8569.964124,Target B End
175,8570.0229275,Goal B Start
176,8570.594162499,Goal B End
177,8570.6613665,Target C Start
178,8571.060390999,Target C End
179,8571.2200005,Goal C Start
180,8571.791236,Goal C End
181,8571.850039499,Target D Start
182,8572.249063999,Target D End
183,8572.463276999,Goal D Start
184,8572.8076985,Goal D End
185,8572.8959035,Target A Start
186,8574.126578499,Target A End
187,8574.160180999,Goal A Start
188,8574.584407,Goal A End
189,8574.618008999,Target B Start
190,8574.882625499,Target B End
191,8574.928828,Goal B Start
192,8575.563066999,Goal B End
193,8575.621870499,Target C Start
194,8576.062897499,Target C End
195,8576.331713499,Goal C Start
196,8576.6677345,Goal C End
197,8576.751739499,Target D Start
198,8577.1633645,Target D End
199,8577.3397755,Goal D Start
200,8577.780521,Experiment End
201,8577.953012999,Goal D End
