,Timestamp,Marker
0,9018.161759,Experiment Start
1,9021.275175499,Target C Start
2,9021.758205,Target C End
3,9021.985018499,Goal C Start
4,9022.371441999,Goal C End
5,9022.552052499,Target D Start
6,9023.2744965,Target D End
7,9023.656719999,Goal D Start
8,9023.938137,Goal D End
9,9024.193343,Target A Start
10,9024.458968499,Target A End
11,9024.580775499,Goal A Start
12,9024.845391499,Goal A End
13,9024.899994999,Target B Start
14,9025.290618499,Target B End
15,9025.4292265,Goal B Start
16,9025.81145,Goal B End
17,9025.882853999,Target C Start
18,9026.239875999,Target C End
19,9026.391084999,Goal C Start
20,9026.819511,Goal C End
21,9026.907715999,Target D Start
22,9027.3067405,Target D End
23,9027.487350999,Goal D Start
24,9027.877974999,Goal D End
25,9027.931581,Target A Start
26,9028.373605,Target A End
27,9028.418811999,Goal A Start
28,9029.255658,Goal A End
29,9029.364864999,Target B Start
30,9029.61268,Target B End
31,9029.898296999,Goal B Start
32,9030.314122499,Goal B End
33,9030.377125999,Target C Start
34,9030.734147499,Target C End
35,9030.881156499,Goal C Start
36,9031.4061885,Goal C End
37,9031.536395999,Target D Start
38,9032.086629,Target D End
39,9032.3008425,Goal D Start
40,9032.716668,Goal D End
41,9032.775471,Target A Start
42,9033.178695499,Target A End
43,9033.2248985,Goal A Start
44,9033.665925,Goal A End
45,9033.741529499,Target B Start
46,9034.1363535,Target B End
47,9034.316963999,Goal B Start
48,9034.841995999,Goal B End
49,9034.9134005,Target C Start
50,9035.547639,Target C End
51,9035.698847499,Goal C Start
52,9036.3414865,Goal C End
53,9036.547298999,Target D Start
54,9036.933722499,Target D End
55,9037.1815375,Goal D Start
56,9037.5091575,Goal D End
57,9037.584761999,Target A Start
58,9037.933382999,Target A End
59,9037.966984999,Goal A Start
60,9038.5382195,Goal A End
61,9040.235122,Target C Start
62,9040.562742,Target C End
63,9040.831557999,Goal C Start
64,9041.2851855,Goal C End
65,9044.305167999,Target B Start
66,9044.519381,Target B End
67,9044.691591999,Goal B Start
68,9045.191421999,Goal B End
69,9045.309029,Target C Start
70,9045.888664,Target C End
71,9046.010471499,Goal C Start
72,9046.3716935,Goal C End
73,9046.497701,Target D Start
74,9046.951328499,Target D End
75,9047.102537499,Goal D Start
76,9047.5519645,Goal D End
77,9047.6191685,Target A Start
78,9048.417217,Target A End
79,9048.446618999,Goal A Start
80,9048.9884515,Goal A End
81,9049.043055,Target B Start
82,9049.433678499,Target B End
83,9049.522811999,Goal B Start
84,9049.7654985,Goal B End
85,9050.076317499,Target C Start
86,9050.651752,Target C End
87,9050.832363,Goal C Start
88,9051.382595999,Goal C End
89,9051.496003,Target D Start
90,9051.9118285,Target D End
91,9052.100839499,Goal D Start
92,9052.869486499,Goal D End
93,9053.003893999,Target A Start
94,9053.373516999,Target A End
95,9053.42812,Goal A Start
96,9053.801942499,Goal A End
97,9053.860745999,Target B Start
98,9054.490783999,Target B End
99,9054.549587999,Goal B Start
100,9055.158624499,Goal B End
101,9055.360237,Target C Start
102,9055.666855499,Target C End
103,9055.826465,Goal C Start
104,9056.4313015,Goal C End
105,9056.502705999,Target D Start
106,9057.002535999,Target D End
107,9057.166345999,Goal D Start
108,9057.666175999,Goal D End
109,9058.833846999,Target B Start
