,Timestamp,Marker
97,7076.559924499,Target A Start
98,7076.660730999,Target A End
99,7076.7363365,Goal A Start
100,7077.0093555,Goal A End
101,7077.093361499,Target B Start
102,7077.236171,Target B End
103,7077.3159765,Goal B Start
104,7077.815811,Goal B End
105,7077.9250185,Target C Start
106,7078.206438,Target C End
107,7078.282043,Goal C Start
108,7078.760876,Goal C End
109,7078.886884999,Target D Start
110,7079.168304,Target D End
111,7079.348916499,Goal D Start
112,7079.731142499,Goal D End
113,7080.777014999,Target B Start
114,7080.949226499,Target B End
115,7081.096236999,Goal B Start
116,7081.495264499,Goal B End
117,7081.617072999,Target C Start
118,7082.016100499,Target C End
119,7082.104305999,Goal C Start
120,7082.5705385,Goal C End
121,7082.7637515,Target D Start
122,7083.061971999,Target D End
123,7083.242584499,Goal D Start
124,7083.591209,Goal D End
125,7083.713017,Target A Start
126,7083.906230499,Target A End
127,7083.931431999,Goal A Start
128,7084.380863,Goal A End
129,7084.439667,Target B Start
130,7084.855495499,Target B End
131,7084.926901,Goal B Start
132,7085.451936499,Goal B End
133,7085.5653445,Target C Start
134,7085.8887665,Target C End
135,7085.9895735,Goal C Start
136,7086.430604,Goal C End
137,7087.09425,Target D Start
138,7087.279062999,Target D End
139,7087.501678,Goal D Start
140,7087.9217065,Goal D End
141,7088.051916,Target A Start
142,7088.2199275,Target A End
143,7088.253529999,Goal A Start
144,7088.7533645,Goal A End
145,7088.858371,Target B Start
146,7089.101988,Target B End
147,7089.181793499,Goal B Start
148,7089.9378455,Goal B End
149,7090.034451999,Target C Start
150,7090.269668499,Target C End
151,7090.357874499,Goal C Start
152,7090.8787105,Goal C End
153,7090.983717999,Target D Start
154,7091.323941499,Target D End
155,7091.4289485,Goal D Start
156,7091.869978499,Goal D End
157,7091.9665855,Target A Start
158,7092.4034155,Target A End
159,7092.420216999,Goal A Start
160,7092.810843499,Goal A End
161,7092.873847999,Target B Start
162,7093.054460499,Target B End
163,7093.117464999,Goal B Start
164,7093.646700999,Goal B End
165,7093.814712999,Target C Start
166,7094.016326499,Target C End
167,7094.091931999,Goal C Start
168,7094.713574999,Goal C End
169,7094.847983999,Target D Start
170,7095.284814,Target D End
171,7095.4402245,Goal D Start
172,7095.948459999,Goal D End
173,7096.057667,Target A Start
174,7096.2466805,Target A End
175,7096.360087999,Goal A Start
176,7096.780117,Goal A End
177,7096.859922499,Target B Start
178,7097.0531355,Target B End
179,7097.103539499,Goal B Start
180,7097.573971499,Goal B End
181,7097.69578,Target C Start
182,7097.914194999,Target C End
183,7098.002400999,Goal C Start
184,7098.552638999,Goal C End
185,7098.678648,Target D Start
186,7098.960066999,Target D End
187,7099.090275999,Goal D Start
188,7099.556508499,Goal D End
189,7099.686717,Target A Start
190,7100.2453555,Target A End
191,7100.266357,Goal A Start
192,7100.598179499,Goal A End
193,7100.677985,Target B Start
194,7101.035009999,Target B End
195,7101.110615499,Goal B Start
196,7101.597848499,Goal B End
197,7101.765860499,Target C Start
198,7102.022077999,Target C End
199,7102.1270855,Goal C Start
200,7102.547113999,Goal C End
201,7103.93741,Experiment End
