,Timestamp,Marker
0,7483.895575999,Experiment Start
1,7485.441283,Target B Start
2,7485.777305999,Target B End
3,7485.827709,Goal B Start
4,7486.3821475,Goal B End
5,7488.347883,Target D Start
6,7488.6461035,Target D End
7,7488.767911999,Goal D Start
8,7489.32235,Goal D End
9,7489.540764999,Target A Start
10,7489.717177,Target A End
11,7489.742378999,Goal A Start
12,7490.267415,Goal A End
13,7490.326219499,Target B Start
14,7490.5446345,Target B End
15,7490.6202395,Goal B Start
16,7491.048668499,Goal B End
17,7494.639916,Target D Start
18,7494.900333999,Target D End
19,7495.009541999,Goal D Start
20,7495.513575999,Goal D End
21,7496.614051999,Target A Start
22,7497.067682999,Target A End
23,7497.0886845,Goal A Start
24,7497.420508,Goal A End
25,7497.479311999,Target B Start
26,7497.731329,Target B End
27,7497.794333499,Goal B Start
28,7498.302568499,Goal B End
29,7498.378173999,Target C Start
30,7498.6763945,Target C End
31,7498.802402499,Goal C Start
32,7499.239233,Goal C End
33,7499.3778425,Target D Start
34,7499.6970645,Target D End
35,7499.865076,Goal D Start
36,7500.3901125,Goal D End
37,7500.520320999,Target A Start
38,7501.209168999,Target A End
39,7501.255371499,Goal A Start
40,7501.549391999,Goal A End
41,7501.591394999,Target B Start
42,7501.822411,Target B End
43,7501.864413999,Goal B Start
44,7502.4146515,Goal B End
45,7502.519658999,Target C Start
46,7502.838880999,Target C End
47,7502.985891,Goal C Start
48,7503.460524,Goal C End
49,7503.6579375,Target D Start
50,7504.2123755,Target D End
51,7504.4307905,Goal D Start
52,7504.85922,Goal D End
53,7504.964227,Target A Start
54,7505.6908775,Target A End
55,7505.72868,Goal A Start
56,7506.052102499,Goal A End
57,7506.127707499,Target B Start
58,7506.3923255,Target B End
59,7506.463730499,Goal B Start
60,7507.055970999,Goal B End
61,7509.252722499,Target D Start
62,7509.559343999,Target D End
63,7509.723154999,Goal D Start
64,7510.189387,Goal D End
65,7510.306994999,Target A Start
66,7510.601015,Target A End
67,7510.643018,Goal A Start
68,7511.0672475,Goal A End
69,7511.096649499,Target B Start
70,7511.373869,Target B End
71,7511.4116715,Goal B Start
72,7511.915705999,Goal B End
73,7512.083717499,Target C Start
74,7512.377737499,Target C End
75,7512.457543,Goal C Start
76,7513.150590999,Goal C End
77,7513.314401999,Target D Start
78,7513.658825999,Target D End
79,7513.835237999,Goal D Start
80,7514.389676,Goal D End
81,7515.3809445,Target B Start
82,7515.5531565,Target B End
83,7515.590959,Goal B Start
84,7516.141196999,Goal B End
85,7516.233603499,Target C Start
86,7516.506621999,Target C End
87,7516.674633999,Goal C Start
88,7517.140865499,Goal C End
89,7517.321477999,Target D Start
90,7517.565094999,Target D End
91,7517.691103999,Goal D Start
92,7518.224540499,Goal D End
93,7518.329547999,Target A Start
94,7518.812581,Target A End
95,7518.841983,Goal A Start
96,7519.190607,Goal A End
97,7519.287213499,Target B Start
98,7519.497228,Target B End
99,7519.556032,Goal B Start
100,7519.980261499,Goal B End
101,7523.894931,Target A Start
102,7524.4241675,Target A End
103,7524.449368999,Goal A Start
104,7524.9954065,Goal A End
105,7525.033209,Target B Start
106,7525.310428,Target B End
107,7525.352430999,Goal B Start
108,7525.8186635,Goal B End
109,7525.957272999,Target C Start
110,7526.2428925,Target C End
111,7526.335299,Goal C Start
112,7526.772128999,Goal C End
113,7526.914939,Target D Start
114,7527.267762999,Target D End
115,7527.511379999,Goal D Start
116,7528.007014,Goal D End
117,7529.124291,Target B Start
118,7529.3301055,Target B End
119,7529.414111,Goal B Start
120,7529.897144,Goal B End
121,7530.014752,Target C Start
122,7530.342375,Target C End
123,7530.485184999,Goal C Start
124,7531.371445499,Goal C End
125,7531.535256999,Target D Start
126,7531.896482,Target D End
127,7532.085495,Goal D Start
128,7532.5013235,Goal D End
129,7534.093233499,Target B Start
130,7534.2864465,Target B End
131,7534.3620515,Goal B Start
132,7535.0256975,Goal B End
