,Timestamp,Marker
0,5809.754625999,Experiment Start
1,5811.090298,Target B Start
2,5811.350711999,Target B End
3,5811.3969145,Goal B Start
4,5812.026947999,Goal B End
5,5812.0689505,Target C Start
6,5812.484772499,Target C End
7,5812.6275805,Goal C Start
8,5813.131607499,Goal C End
9,5813.2576145,Target D Start
10,5813.614633,Target D End
11,5813.786842499,Goal D Start
12,5814.240466499,Goal D End
13,5814.303469999,Target A Start
14,5814.8705005,Target A End
15,5814.891502,Goal A Start
16,5815.496333999,Goal A End
17,5815.534136,Target B Start
18,5815.857553499,Target B End
19,5815.920556999,Goal B Start
20,5816.483387,Goal B End
21,5816.533789999,Target C Start
22,5816.882408499,Target C End
23,5816.962213,Goal C Start
24,5817.659449999,Goal C End
25,5820.108181499,Target B Start
26,5820.612208499,Target B End
27,5820.708813499,Goal B Start
28,5821.166638,Goal B End
29,5821.246442499,Target C Start
30,5821.5908605,Target C End
31,5821.683265499,Goal C Start
32,5822.409905,Goal C End
33,5822.4813085,Target D Start
34,5823.052539,Target D End
35,5823.186945999,Goal D Start
36,5824.152997999,Goal D End
37,5827.722539499,Target C Start
38,5828.0753585,Target C End
39,5828.201364999,Goal C Start
40,5828.751593999,Goal C End
41,5828.831398,Target D Start
42,5829.1800165,Target D End
43,5829.469832499,Goal D Start
44,5830.162868999,Goal D End
45,5830.272074999,Target A Start
46,5830.8727065,Target A End
47,5830.927309499,Goal A Start
48,5831.574144,Goal A End
49,5831.662349,Target B Start
50,5831.842958499,Target B End
51,5831.973165,Goal B Start
52,5832.502393499,Goal B End
53,5832.582196999,Target C Start
54,5832.914015,Target C End
55,5833.040022,Goal C Start
56,5833.678455499,Goal C End
57,5833.7708605,Target D Start
58,5834.249686,Target D End
59,5834.451296499,Goal D Start
60,5834.871318999,Goal D End
61,5835.938175499,Target B Start
62,5836.341397,Target B End
63,5836.475803999,Goal B Start
64,5836.9378285,Goal B End
65,5837.005032,Target C Start
66,5837.374652,Target C End
67,5837.517459,Goal C Start
68,5837.9416815,Goal C End
69,5838.0130855,Target D Start
70,5838.491911,Target D End
71,5838.634718499,Goal D Start
72,5839.071541999,Goal D End
73,5839.835982499,Target A Start
74,5840.0081915,Target A End
75,5840.045993499,Goal A Start
76,5840.7264295,Goal A End
77,5840.827234999,Target B Start
78,5840.965842499,Target B End
79,5841.1380515,Goal B Start
80,5841.520271999,Goal B End
81,5841.591675499,Target C Start
82,5841.923493,Target C End
83,5842.078901,Goal C Start
84,5842.5619265,Goal C End
85,5842.6501315,Target D Start
86,5843.057553,Target D End
87,5843.296965999,Goal D Start
88,5843.662385499,Goal D End
89,5845.564357,Target B Start
90,5845.821299999,Target B End
91,5845.917905,Goal B Start
92,5846.363128999,Goal B End
93,5846.480735,Target C Start
94,5846.711747,Target C End
95,5846.834281999,Goal C Start
96,5847.3543815,Goal C End
97,5847.4467865,Target D Start
98,5847.967614,Target D End
99,5848.1734245,Goal D Start
100,5848.7026525,Goal D End
101,5848.7698565,Target A Start
102,5849.647703,Target A End
103,5849.672177,Goal A Start
104,5850.0719255,Goal A End
105,5850.109000999,Target B Start
106,5850.365941,Target B End
107,5850.445745499,Goal B Start
108,5850.953972,Goal B End
109,5851.03305,Target C Start
110,5851.6386085,Target C End
111,5851.7646155,Goal C Start
112,5852.457651999,Goal C End
113,5852.524855499,Target D Start
114,5852.911276499,Target D End
115,5853.054083499,Goal D Start
116,5853.642115,Goal D End
117,5853.768121999,Target A Start
118,5853.944531,Target A End
119,5853.9739325,Goal A Start
120,5854.511560999,Goal A End
121,5854.553563499,Target B Start
122,5854.729972499,Target B End
123,5854.8391785,Goal B Start
124,5855.330605,Goal B End
125,5855.397807999,Target C Start
126,5855.910235499,Target C End
127,5856.1538485,Goal C Start
128,5856.628473499,Goal C End
129,5856.712477999,Target D Start
130,5857.140901,Target D End
131,5857.292108999,Goal D Start
132,5857.8381375,Goal D End
133,5857.947343499,Target A Start
134,5858.207757,Target A End
135,5858.2455595,Goal A Start
136,5858.888193499,Goal A End
137,5859.0184005,Target B Start
138,5859.1528075,Target B End
139,5859.224211499,Goal B Start
140,5859.694636,Goal B End
141,5859.757638999,Target C Start
142,5860.072656,Target C End
143,5860.211263499,Goal C Start
144,5860.706889499,Goal C End
145,5860.8328965,Target D Start
146,5861.202515999,Target D End
147,5861.332722999,Goal D Start
148,5861.740144499,Goal D End
149,5861.887152499,Target A Start
150,5862.248371499,Target A End
151,5862.289654999,Goal A Start
152,5862.6935955,Goal A End
153,5862.743997999,Target B Start
154,5862.966609999,Target B End
155,5863.096816999,Goal B Start
156,5863.924260499,Goal B End
157,5863.995664,Target C Start
158,5864.361084,Target C End
159,5864.48289,Goal C Start
160,5864.949114999,Goal C End
161,5866.091575499,Target D Start
162,5866.490596999,Target D End
163,5866.608202999,Goal D Start
164,5867.11643,Goal D End
165,5869.909578499,Target C Start
166,5870.073387,Target C End
167,5870.165791999,Goal C Start
168,5870.8168265,Goal C End
169,5870.976435,Target D Start
170,5871.3124525,Target D End
171,5871.4426595,Goal D Start
172,5872.051692,Goal D End
173,5872.211299999,Target A Start
174,5872.4507135,Target A End
175,5872.4927155,Goal A Start
176,5872.879135999,Goal A End
177,5872.933738499,Target B Start
178,5873.101747499,Target B End
179,5873.210953499,Goal B Start
180,5873.7611825,Goal B End
181,5875.399269499,Target D Start
182,5875.735287499,Target D End
183,5875.865494499,Goal D Start
184,5876.335919,Goal D End
185,5876.411522999,Target A Start
186,5876.844146499,Target A End
187,5876.8903485,Goal A Start
188,5877.511981499,Goal A End
189,5877.5665845,Target B Start
190,5877.759794999,Target B End
191,5877.814398,Goal B Start
192,5878.310024,Goal B End
193,5878.385627999,Target C Start
194,5878.61244,Target C End
195,5878.7342465,Goal C Start
196,5879.402082,Goal C End
197,5879.469285499,Target D Start
198,5879.897708,Target D End
199,5880.0279155,Goal D Start
200,5880.733553,Goal D End
201,5881.098971999,Experiment End
