,Timestamp,Marker
85,6202.162986,Target A Start
86,6202.335195999,Target A End
87,6202.368798499,Goal A Start
88,6202.8854295,Goal A End
89,6202.952633,Target B Start
90,6203.1206435,Target B End
91,6203.292853999,Goal B Start
92,6203.939693,Goal B End
93,6204.0446995,Target C Start
94,6204.359717999,Target C End
95,6204.4773255,Goal C Start
96,6205.0485595,Goal C End
97,6205.1451655,Target D Start
98,6205.569390999,Target D End
99,6205.803681,Goal D Start
100,6206.174227999,Goal D End
101,6207.1234855,Target A Start
102,6207.3250975,Target A End
103,6207.379700499,Goal A Start
104,6208.102144,Goal A End
105,6208.165148,Target B Start
106,6208.3709605,Target B End
107,6208.471766499,Goal B Start
108,6209.139606499,Goal B End
109,6209.223611999,Target C Start
110,6209.509228999,Target C End
111,6209.6352365,Goal C Start
112,6210.282075999,Goal C End
113,6210.366080499,Target D Start
114,6210.8029075,Target D End
115,6210.962516499,Goal D Start
116,6212.163789,Goal D End
117,6212.793826999,Target A Start
118,6213.075243999,Target A End
119,6213.1298475,Goal A Start
120,6213.684280499,Goal A End
121,6213.718845999,Target B Start
122,6214.091705499,Target B End
123,6214.226113499,Goal B Start
124,6214.616737,Goal B End
125,6216.154029499,Target D Start
126,6216.49005,Target D End
127,6216.616057999,Goal D Start
128,6217.132689,Goal D End
129,6217.346902,Target A Start
130,6217.619918499,Target A End
131,6217.666121,Goal A Start
132,6217.997940999,Goal A End
133,6218.060945,Target B Start
134,6218.1995535,Target B End
135,6218.30456,Goal B Start
136,6218.833791499,Goal B End
137,6218.909396,Target C Start
138,6219.2202145,Target C End
139,6219.3462225,Goal C Start
140,6219.799849999,Goal C End
141,6219.867054,Target D Start
142,6220.245076499,Target D End
143,6220.387885,Goal D Start
144,6220.807910999,Goal D End
145,6220.883515499,Target A Start
146,6221.282539499,Target A End
147,6221.311940999,Goal A Start
148,6221.794970499,Goal A End
149,6221.866374499,Target B Start
150,6222.034384999,Target B End
151,6222.156192,Goal B Start
152,6222.555216,Goal B End
153,6222.639220999,Target C Start
154,6223.042445499,Target C End
155,6223.168453,Goal C Start
156,6223.701885,Goal C End
157,6223.798490999,Target D Start
158,6224.109309999,Target D End
159,6224.310922,Goal D Start
160,6224.709945999,Goal D End
161,6224.798151499,Target A Start
162,6225.104769999,Target A End
163,6225.134171499,Goal A Start
164,6225.6214015,Goal A End
165,6225.663403499,Target B Start
166,6226.129632,Target B End
167,6226.188435,Goal B Start
168,6226.7092665,Goal B End
169,6226.919279499,Target C Start
170,6227.2384985,Target C End
171,6227.360305999,Goal C Start
172,6227.805533,Goal C End
173,6227.8979385,Target D Start
174,6228.233958499,Target D End
175,6228.406168999,Goal D Start
176,6228.826194499,Goal D End
177,6228.9101995,Target A Start
178,6229.3722275,Target A End
179,6229.405829499,Goal A Start
180,6229.838455499,Goal A End
181,6229.880457999,Target B Start
182,6230.279481999,Target B End
183,6230.338285499,Goal B Start
184,6230.846515999,Goal B End
185,6230.9137205,Target C Start
186,6231.119533,Target C End
187,6231.24134,Goal C Start
188,6231.745370499,Goal C End
189,6231.820975,Target D Start
190,6232.140194499,Target D End
191,6232.312405,Goal D Start
192,6232.703027999,Goal D End
193,6232.778632999,Target A Start
194,6233.202858499,Target A End
195,6233.223859499,Goal A Start
196,6233.778293499,Goal A End
197,6233.837096499,Target B Start
198,6233.9799055,Target B End
199,6234.089111999,Goal B Start
200,6234.504936999,Goal B End
201,6234.572141,Target C Start
202,6235.193779,Target C End
203,6235.340787499,Goal C Start
204,6235.924622499,Goal C End
205,6235.996026999,Target D Start
206,6236.277443999,Target D End
207,6236.4916565,Goal D Start
208,6237.1930995,Goal D End
209,6237.229824,Experiment End
