,Timestamp,Marker
109,20314.352097999,Target D Start
110,20314.608312,Target D End
111,20314.725919,Goal D Start
112,20315.6583695,Goal D End
113,20315.733973499,Target A Start
114,20316.1203945,Target A End
115,20316.153996499,Goal A Start
116,20316.7084265,Goal A End
117,20316.7756305,Target B Start
118,20317.0528455,Target B End
119,20317.120048999,Goal B Start
120,20317.724882,Goal B End
121,20317.787884999,Target C Start
122,20318.0903015,Target C End
123,20318.186907,Goal C Start
124,20319.039553499,Goal C End
125,20319.136158499,Target D Start
126,20319.4049735,Target D End
127,20319.5729825,Goal D Start
128,20320.467630999,Goal D End
129,20320.530634499,Target A Start
130,20320.950657,Target A End
131,20320.975858999,Goal A Start
132,20321.353879,Goal A End
133,20321.429482999,Target B Start
134,20321.7697015,Target B End
135,20321.866306999,Goal B Start
136,20322.420737499,Goal B End
137,20322.970967,Target C Start
138,20323.210379999,Target C End
139,20323.361588499,Goal C Start
140,20323.94122,Goal C End
141,20325.3692975,Target A Start
142,20325.684314999,Target A End
143,20325.705315999,Goal A Start
144,20326.419354999,Goal A End
145,20326.461357,Target B Start
146,20326.759573,Target B End
147,20326.856178499,Goal B Start
148,20327.469411999,Goal B End
149,20327.540815499,Target C Start
150,20327.9608385,Target C End
151,20328.112046499,Goal C Start
152,20328.796684499,Goal C End
153,20328.872287999,Target D Start
154,20329.170504,Target D End
155,20329.309112,Goal D Start
156,20329.955947,Goal D End
157,20330.174359,Target A Start
158,20330.703588,Target A End
159,20330.737189499,Goal A Start
160,20331.169813499,Goal A End
161,20331.415271,Target B Start
162,20331.644438999,Target B End
163,20331.7284435,Goal B Start
164,20332.182068499,Goal B End
165,20332.530686999,Target C Start
166,20332.929709,Target C End
167,20333.038915,Goal C Start
168,20333.723552499,Goal C End
169,20333.8033565,Target D Start
170,20334.181377,Target D End
171,20334.340986,Goal D Start
172,20334.8870155,Goal D End
173,20335.995876,Target B Start
174,20336.205887,Target B End
175,20336.289892,Goal B Start
176,20336.7603175,Goal B End
177,20336.835921499,Target C Start
178,20337.1719395,Target C End
179,20337.2811455,Goal C Start
180,20337.906979499,Goal C End
181,20338.1631935,Target D Start
182,20338.3648045,Target D End
183,20338.5076125,Goal D Start
184,20339.303303,Goal D End
185,20339.792882499,Target A Start
186,20339.998693499,Target A End
187,20340.044895999,Goal A Start
188,20340.5909255,Goal A End
189,20340.630575999,Target B Start
190,20340.8009375,Target B End
191,20340.868140499,Goal B Start
192,20341.488256,Goal B End
193,20341.706667999,Target C Start
194,20341.904078499,Target C End
195,20342.025884999,Goal C Start
196,20342.702121499,Goal C End
197,20342.811327499,Target D Start
198,20343.012937999,Target D End
199,20343.2103485,Goal D Start
200,20343.718575999,Goal D End
201,20344.1764005,Experiment End
