,Timestamp,Marker
120,8566.509928499,Goal B End
121,8566.6107355,Target C Start
122,8566.8333505,Target C End
123,8566.929957,Goal C Start
124,8567.538997999,Goal C End
125,8567.635604499,Target D Start
126,8567.896022,Target D End
127,8568.148038999,Goal D Start
128,8568.551266499,Goal D End
129,8568.631071499,Target A Start
130,8569.1603075,Target A End
131,8569.214910999,Goal A Start
132,8569.534133,Goal A End
133,8569.576135499,Target B Start
134,8569.798750999,Target B End
135,8569.861754999,Goal B Start
136,8570.3489875,Goal B End
137,8570.424592999,Target C Start
138,8570.689211,Target C End
139,8570.781617,Goal C Start
140,8571.4074595,Goal C End
141,8571.516666999,Target D Start
142,8571.7686835,Target D End
143,8571.987098499,Goal D Start
144,8572.4449295,Goal D End
145,8573.2303825,Target B Start
146,8573.524402499,Target B End
147,8573.5874065,Goal B Start
148,8573.952831,Goal B End
149,8576.405796999,Target D Start
150,8576.5780085,Target D End
151,8576.783822499,Goal D Start
152,8577.220651999,Goal D End
153,8577.724686,Target A Start
154,8578.186717,Target A End
155,8578.2203195,Goal A Start
156,8578.505938999,Goal A End
157,8578.5479415,Target B Start
158,8578.762156,Target B End
159,8578.833560499,Goal B Start
160,8579.383797999,Goal B End
161,8579.488805,Target C Start
162,8579.682017999,Target C End
163,8579.8248275,Goal C Start
164,8580.261657499,Goal C End
165,8581.6309495,Target A Start
166,8582.084580499,Target A End
167,8582.109782499,Goal A Start
168,8582.3659995,Goal A End
169,8582.412202499,Target B Start
170,8582.6768205,Target B End
171,8582.731424,Goal B Start
172,8583.214456499,Goal B End
173,8583.340464999,Target C Start
174,8583.546279499,Target C End
175,8583.6512865,Goal C Start
176,8584.088115499,Goal C End
177,8584.344333,Target D Start
178,8584.4703415,Target D End
179,8584.571148499,Goal D Start
180,8585.423805999,Goal D End
181,8585.852235,Target A Start
182,8586.284864,Target A End
183,8586.3184665,Goal A Start
184,8586.587284499,Goal A End
185,8586.637687999,Target B Start
186,8586.8939055,Target B End
187,8586.965309999,Goal B Start
188,8587.360136499,Goal B End
189,8587.452542999,Target C Start
190,8587.817967499,Target C End
191,8587.948175999,Goal C Start
192,8588.364004499,Goal C End
193,8588.506814,Target D Start
194,8588.7168285,Target D End
195,8588.918442,Goal D Start
196,8589.275465999,Goal D End
197,8589.351071,Target A Start
198,8589.6576915,Target A End
199,8589.666092499,Goal A Start
200,8590.018916,Goal A End
201,8590.069319499,Target B Start
202,8590.249931999,Target B End
203,8590.300334999,Goal B Start
204,8590.779168,Goal B End
205,8590.909375999,Target C Start
206,8591.089988499,Target C End
207,8591.232798,Goal C Start
208,8591.610823999,Goal C End
209,8591.749433,Target D Start
210,8591.946846499,Target D End
211,8592.064454499,Goal D Start
212,8592.9591145,Goal D End
213,8593.127125999,Experiment End
