,Timestamp,Marker
0,7474.978014,Experiment Start
1,7476.368307499,Target B Start
2,7476.683328999,Target B End
3,7476.733732499,Goal B Start
4,7477.3427735,Goal B End
5,7477.409977999,Target C Start
6,7477.7628015,Target C End
7,7477.9350135,Goal C Start
8,7478.6952645,Goal C End
9,7478.7624695,Target D Start
10,7479.304305999,Target D End
11,7479.484918,Goal D Start
12,7479.883944999,Goal D End
13,7479.95535,Target A Start
14,7480.623195,Target A End
15,7480.6693985,Goal A Start
16,7481.085225999,Goal A End
17,7481.127228999,Target B Start
18,7481.568258499,Target B End
19,7481.6186625,Goal B Start
20,7482.1773,Goal B End
21,7482.307509,Target C Start
22,7482.61833,Target C End
23,7482.7569395,Goal C Start
24,7483.2777745,Goal C End
25,7483.4583865,Target D Start
26,7483.8112105,Target D End
27,7483.9456195,Goal D Start
28,7484.39505,Goal D End
29,7485.541726999,Target A Start
30,7485.949155,Target A End
31,7485.986957,Goal A Start
32,7486.385984,Goal A End
33,7486.432187,Target B Start
34,7486.705206,Target B End
35,7486.747209,Goal B Start
36,7487.2470425,Goal B End
37,7487.675471499,Target C Start
38,7487.9904925,Target C End
39,7488.070298,Goal C Start
40,7488.7717455,Goal C End
41,7488.859951,Target D Start
42,7489.225376,Target D End
43,7489.305180999,Goal D Start
44,7490.006628999,Goal D End
45,7490.082233999,Target A Start
46,7490.603068999,Target A End
47,7490.632471,Goal A Start
48,7491.174307499,Goal A End
49,7491.228911,Target B Start
50,7491.5439325,Target B End
51,7491.644739499,Goal B Start
52,7492.1361725,Goal B End
53,7492.2117775,Target C Start
54,7492.7158115,Target C End
55,7492.829219499,Goal C Start
56,7493.387856999,Goal C End
57,7493.480262999,Target D Start
58,7493.858288999,Target D End
59,7494.009498999,Goal D Start
60,7494.496731999,Goal D End
61,7500.6963505,Target A Start
62,7501.011371999,Target A End
63,7501.032373,Goal A Start
64,7501.4818035,Goal A End
65,7501.540607499,Target B Start
66,7501.855628999,Target B End
67,7501.914432999,Goal B Start
68,7502.401665999,Goal B End
69,7502.494071999,Target C Start
70,7503.166117499,Target C End
71,7503.250122999,Goal C Start
72,7503.703754,Goal C End
73,7503.825561999,Target D Start
74,7504.678219499,Target D End
75,7504.993241,Goal D Start
76,7505.375466499,Goal D End
77,7505.451071499,Target A Start
78,7505.791294499,Target A End
79,7505.829097499,Goal A Start
80,7506.606149999,Goal A End
81,7506.643952,Target B Start
82,7506.958974,Target B End
83,7507.021978,Goal B Start
84,7507.479809,Goal B End
85,7507.576414999,Target C Start
86,7507.883035999,Target C End
87,7507.988042999,Goal C Start
88,7508.609684999,Goal C End
89,7508.7188925,Target D Start
90,7509.038113999,Target D End
91,7509.214525499,Goal D Start
92,7509.735361,Goal D End
93,7509.827767,Target A Start
94,7510.167989999,Target A End
95,7510.205792499,Goal A Start
96,7510.5460155,Goal A End
97,7510.60482,Target B Start
98,7510.861037,Target B End
99,7510.9240415,Goal B Start
100,7511.415474499,Goal B End
101,7511.5078805,Target C Start
102,7511.7556975,Target C End
103,7511.843903499,Goal C Start
104,7512.612554999,Goal C End
105,7512.944377499,Target D Start
106,7513.494614999,Target D End
107,7513.692027999,Goal D Start
108,7514.1078565,Goal D End
109,7514.7042965,Target A Start
110,7515.006717,Target A End
111,7515.023517999,Goal A Start
112,7515.426745499,Goal A End
113,7516.355008,Target B Start
114,7516.573422999,Target B End
115,7516.6154255,Goal B Start
116,7517.3672765,Goal B End
117,7517.459682499,Target C Start
118,7517.7074995,Target C End
119,7517.875511,Goal C Start
120,7518.560156999,Goal C End
121,7518.698766499,Target D Start
122,7519.0221885,Target D End
123,7519.211201,Goal D Start
124,7519.63543,Goal D End
125,7519.715234999,Target A Start
126,7520.22767,Target A End
127,7520.278072999,Goal A Start
128,7520.807308999,Goal A End
129,7520.887114,Target B Start
130,7521.080326999,Target B End
131,7521.139130999,Goal B Start
132,7521.86158,Goal B End
133,7521.966587,Target C Start
134,7522.1976025,Target C End
135,7522.357213499,Goal C Start
136,7523.382083,Goal C End
137,7524.738774499,Target A Start
138,7525.150402499,Target A End
139,7525.184004499,Goal A Start
140,7525.797246,Goal A End
141,7525.85605,Target B Start
142,7526.1584705,Target B End
143,7526.2214745,Goal B Start
144,7526.771711999,Goal B End
145,7526.838915999,Target C Start
146,7527.414354999,Target C End
147,7527.544563499,Goal C Start
148,7528.1032015,Goal C End
149,7528.22501,Target D Start
150,7528.489628,Target D End
